video_name,xmin,xmax,clr_score,reg_score,label
v_KzxVQ19pRUU,0.01,0.98,0.004352543,0.9999963402597702,Mixing drinks
v_84OwFujqHyw,0.0,0.99,0.004231198,0.99986730789434,Playing polo
v_yRgei7gpr-I,0.0,0.99,0.0034590554,0.9801820582416542,Shot put
v_QjaEDlh805g,0.0,0.99,0.0037825624,0.9994793157002474,Brushing hair
v_WZUxscN9rW8,0.0,0.99,0.0033943332,0.7949503779448115,Plataform diving
v_wMwJObSq21Y,0.0,0.99,0.0048500285,0.9999997905954221,Doing step aerobics
v_1BUnQWRBpYg,0.0,0.99,0.0023448952,0.9999740261586225,Longboarding
v_00KMCm2oGhk,0.0,0.99,0.0048572454,0.999999999999979,Drum corps
v_CQXhtaNkhrw,0.0,0.99,0.00017255168,1.0,Playing accordion
v_Ey7w7pu5HZc,0.01,0.98,0.004431006,0.6284229051152783,Breakdancing
v_F3FjEM9ls0o,0.0,0.99,0.0016275896,0.9999999999897968,Playing drums
v_O5vpeIfQxLQ,0.0,0.99,0.0048433347,0.5232303015945967,Drinking beer
v_rgAALWYnRrg,0.0,0.99,0.003993289,0.999998319713959,Hitting a pinata
v_IiCN1md2MV4,0.0,0.99,0.001031583,0.9993942830997642,Playing racquetball
v_CHBpVOfPmRA,0.0,0.99,0.0028911901,0.9051614631024342,Beach soccer
v_fO8b3U8fuGo,0.0,0.99,0.0048571387,0.9998186933618763,Horseback riding
v_r46Vy3p19a0,0.0,0.99,0.00447148,0.7667282453283528,Mowing the lawn
v_O1WvjCFqLz0,0.0,0.99,0.0042772144,0.7669160855954761,Cumbia
v_p0menuS7Mlk,0.0,0.99,0.0030135503,0.7638430509158748,Plataform diving
v_wZZ1W6D1nwA,0.01,0.98,0.004561047,0.9998257836377825,Rope skipping
v_T-Ngg5bptUc,0.01,0.98,0.004304284,0.999999999890119,Decorating the Christmas tree
v_XlEmG7nM0jw,0.0,0.99,0.0048227776,0.9999999998973281,Mixing drinks
v_2tlLq9qvG-c,0.0,0.99,0.004934492,0.9980457364910995,Baking cookies
v_SwbvD590YtQ,0.0,0.99,0.0038897963,0.9999998885214301,Sailing
v_mj0lRelI0xw,0.0,0.99,0.0045091547,0.9999999999998456,Drum corps
v_0drl-yrfBAA,0.0,0.99,0.0048021576,0.9999994297613071,Drum corps
v_qUFPq8D0jMc,0.0,0.99,0.0049354876,0.9999994729757917,Rope skipping
v_pCUun9uE3h8,0.0,0.99,0.0049740463,0.9999999999131145,Drum corps
v_Z47QGlaQ1NE,0.0,0.99,0.0044433614,0.9999717610134661,High jump
v_et029cxyEOs,0.0,0.99,0.0046207486,0.9999999999999957,Playing rubik cube
v_JuD1OdoXe9Q,0.0,0.99,0.0045300126,0.6478129065326921,Triple jump
v_m49gj6Y6SDo,0.0,0.99,0.0025072407,0.7933064898165724,Assembling bicycle
v_59R_1aBnFn4,0.0,0.99,0.004932387,0.869244910737094,Doing a powerbomb
v_0e-qdFlRmPU,0.0,0.99,0.0048201466,0.9998888114604472,Tango
v_T7kOKW76EsA,0.0,0.99,0.0012952867,0.999999925450552,Vacuuming floor
v_JJ811udnROI,0.0,0.99,0.0043531912,0.7686610325023249,Hopscotch
v_pMDFkrK0KRc,0.0,0.99,0.0044805654,0.9989922498153664,Putting in contact lenses
v_-sd2XAFkeC0,0.0,0.99,0.004252541,0.999999919476025,Rafting
v_gVKgXyKh4BQ,0.01,0.98,0.004392768,0.8374254939811799,Triple jump
v_BBRNbo8c8gA,0.0,0.99,0.004957585,0.9999373397858123,Tumbling
v_NLCNBK2YJQU,0.0,0.99,0.004305333,0.9999999890670189,Sailing
v_z_ExqQ80T5g,0.01,0.99,0.0044878945,0.999999869135055,Sailing
v_hYRNSJwhVPw,0.0,0.99,0.004802056,0.9999959162156016,Doing crunches
v_dDmc6n79ek0,0.01,0.98,0.0044603464,0.9627833317709125,Playing ice hockey
v_Tw1vg9qWLx0,0.0,0.99,0.0038498172,0.9999968612605099,Croquet
v_9iJ8snVY2s0,0.0,0.99,0.0048168967,0.9999999954331862,Wrapping presents
v_yUYTlwiP16E,0.0,0.99,0.004567103,0.9776855296583016,Shoveling snow
v_Ta_Kf0dCd3U,0.0,0.99,0.0047069998,0.984167289387384,Laying tile
v_vrY1ZMqjMog,0.0,0.99,0.00458612,0.46444378286065063,Mooping floor
v_NIJTz15ikgA,0.0,0.99,0.00445967,0.5488840364186803,Shaving
v_mHVmDOxtVt0,0.0,0.99,0.0043771374,0.9999999999917316,Doing kickboxing
v_f4UdgFrorCo,0.0,0.99,0.004830449,0.999024763443207,Tango
v_G8gTBLLf8Bo,0.0,0.99,0.0047847317,0.9999817695176144,Cleaning windows
v_V9MTU7xLukc,0.0,0.99,0.0017676746,0.1408035745050731,Pole vault
v_vBKIXqRd-eA,0.0,0.99,0.003703819,0.9999937274724446,Calf roping
v_DfOqhNeHDgM,0.0,0.99,0.0048913565,0.9990990937065513,Playing congas
v_UTiSAR1o2nU,0.01,0.98,0.0044612004,1.0,Slacklining
v_xIhTY02lRSE,0.0,0.99,0.004006356,0.9620213960400241,Fixing bicycle
v_ewGW8hMlxnA,0.0,0.99,0.004582885,0.5488376748330245,Polishing shoes
v_B7Ddfw2PXOI,0.0,0.99,0.0031071838,0.9999999999976688,Playing bagpipes
v_SKtUq_1cOSs,0.0,0.99,0.0013020698,0.9870237515564323,Snatch
v_ULH_AqrP3to,0.0,0.99,0.0048658513,0.7273858161341124,Vacuuming floor
v_cnjaB6GFpSc,0.0,0.99,0.0048506157,0.999999999999983,Doing step aerobics
v_ywJQotAB3dw,0.0,0.99,0.0044459114,0.9999279350612396,Futsal
v_vgC8jB2FhAg,0.0,0.99,0.004214641,0.9999997531078738,Ballet
v_D4wcmmQsPng,0.0,0.99,0.004742002,0.9999869799699688,Playing ice hockey
v_UkA6pgt29VI,0.0,0.99,0.004227876,0.9999995679994075,Surfing
v_2XOTxAZZhsQ,0.0,0.99,0.0038638464,0.9966573325959068,Washing dishes
v_cZZM3bgmXE4,0.0,0.99,0.004863146,0.9999794119050498,Playing violin
v_vmUbGiOyUbU,0.0,0.99,0.0049596843,0.9999949602258642,Grooming dog
v_FOm0uKw7dXc,0.0,0.99,0.003320293,0.9999999999597526,Tango
v_WHchTZ61VT4,0.01,0.98,0.0043541593,0.4848490541704198,Bathing dog
v_Obj__zWaZqk,0.01,0.98,0.0043889014,0.3168489648913292,Hitting a pinata
v_a0YyuiZVtFU,0.01,0.98,0.004453185,0.4864166057773073,Capoeira
v_iXaA7PVRhIY,0.0,0.99,0.004478191,0.9999995146046539,Ping-pong
v__8Zk9dfBgPg,0.0,0.99,0.0047391737,0.9613115890528855,Painting
v_Fv1qhPABYk0,0.01,0.98,0.0042036506,0.9999988010814778,Tug of war
v_ZlwU7HKcoYs,0.0,0.99,0.004137592,0.9996103734837354,Waterskiing
v_C-6kvesNmU4,0.0,0.99,0.0048380643,0.9431473818849112,Kayaking
v_MOG4eTo4Q4Y,0.0,0.99,0.0046937335,0.9945177654531299,Dodgeball
v_J0-OVQ-JB5g,0.0,0.99,0.004540994,0.999999647680355,Grooming dog
v_MAyYq3HilFc,0.0,0.99,0.004086744,0.9999970110247646,Javelin throw
v_R6kXT4Spiwo,0.0,0.99,0.004097702,0.9999125223204196,Plataform diving
v_9svdYGBSMvM,0.0,0.99,0.0038701298,0.9999999998591649,Carving jack-o-lanterns
v_f-Cf16fQTB4,0.0,0.99,0.003857493,0.9999227043491267,Getting a haircut
v_kl4vLrvGAmM,0.0,0.99,0.0048626116,0.9811824247213781,Laying tile
v_g-rw2Kyh9xo,0.0,0.99,0.0032302428,0.9999999999999991,Windsurfing
v_lCIJJgxTs2U,0.0,0.99,0.0048602456,0.9987853291147798,High jump
v_yX_DJiboktI,0.0,0.99,0.0041684257,0.9999856805050059,Baton twirling
v_HOTCR1uIaBM,0.01,0.98,0.0044530095,0.35620881768493284,Preparing salad
v_iB20nDf5yJs,0.0,0.99,0.0049828636,0.9619015770355288,Springboard diving
v_D0RDF1ez-8Y,0.0,0.99,0.004890141,0.9839919546074355,Putting in contact lenses
v_GhXniQgRUTY,0.0,0.99,0.003081306,0.9999999999376059,Doing step aerobics
v_6it_yeIb_L0,0.0,0.99,0.004756658,0.9994401926869326,Skateboarding
v_XlEmG7nM0jw,0.0,0.99,0.0031870857,0.9999999998973281,Mixing drinks
v_A_ndiCY-rDc,0.0,0.99,0.0026171,0.9999999991158419,Doing crunches
v_ebmi7XJA8Oo,0.01,0.98,0.0045128185,0.5672637615783206,Cleaning sink
v_qVqlImNflY8,0.0,0.99,0.0048269434,0.9891011457587957,Bathing dog
v_-ZBsdK10Trs,0.0,0.99,0.0017736824,0.9496547339726233,Dodgeball
v_Y5zJT3BjIxM,0.0,0.99,0.004925783,0.9997391288842097,Getting a haircut
v_iANrLcieixM,0.0,0.99,0.0048267837,0.9999661864638111,Pole vault
v_FJ7yrh2UiQ8,0.0,0.99,0.0040277075,0.9999999984333298,Paintball
v_IiCN1md2MV4,0.0,0.99,0.0049131135,0.9993942830997642,Playing racquetball
v_24vWSTx6N5M,0.0,0.99,0.0037122965,0.9992890281502116,Swinging at the playground
v_Cm8hWFFA16I,0.0,0.99,0.0033155875,0.8087467773316929,Polishing shoes
v_cEVHZc_uT7c,0.0,0.99,0.00017601595,0.9788114961983602,Hand washing clothes
v_9aRUmbcYxUM,0.0,0.99,0.004872643,1.0,Arm wrestling
v_mIC02-VKqUE,0.0,0.99,0.0049131596,0.9594924496484011,Rock-paper-scissors
v_mO1T8zhIliY,0.0,0.99,0.001010319,0.9999999999999994,Doing fencing
v_rBJBnf4F9sA,0.0,0.99,0.0044624438,0.9600553660258656,Ironing clothes
v_bfBTnUiGVUo,0.0,0.99,0.003692186,0.9999547847449257,Brushing teeth
v_nX-GvQmf5Tc,0.01,0.98,0.0043029906,1.0,Riding bumper cars
v_V1SEaTS9hos,0.0,0.99,0.0012857313,0.9999471987327381,Hand washing clothes
v_bVAUJAAg3TM,0.0,0.99,0.0044530868,0.5472997364101283,Triple jump
v_cAhu8H9qsAI,0.0,0.99,0.0036484166,0.8705067097456417,Putting on shoes
v_Uj1QtIM8500,0.0,0.99,0.0005285252,0.9699796762309272,Putting in contact lenses
v_jF33TElZc_Y,0.0,0.99,0.004812995,0.9974297432933871,Snowboarding
v_yACg55C3IlM,0.0,0.99,0.004331943,0.998615471908216,Hand car wash
v_yZErFOSkogc,0.0,0.99,0.004295189,0.9999981585155119,Scuba diving
v_jDL2tRtoxN4,0.0,0.99,0.0014756416,0.9999999999993742,Riding bumper cars
v_0ZHZ1ZqmT7s,0.0,0.99,0.004130511,0.9999990517718778,Getting a haircut
v_0r-_a6m5k-0,0.0,0.99,0.004864246,0.4486754730721234,Preparing salad
v_vrY1ZMqjMog,0.0,0.99,0.004510629,0.46444378286065063,Mooping floor
v_8EfkFxoXI_4,0.0,0.99,0.0030139256,0.6994680090724722,Assembling bicycle
v_J7JLo0nQ5pA,0.0,0.99,0.0043356027,0.7034929343897025,Making a cake
v_SipyRTPgdfY,0.0,0.99,0.004700861,0.9823368624180665,Clean and jerk
v_dR3hrw9dVdw,0.0,0.99,0.0042871945,0.9999999999169211,Playing piano
v_krFle3KU4Ts,0.0,0.99,0.004784041,1.0,Playing accordion
v_1dvrNvxw43Q,0.0,0.99,0.003749741,0.9999999996831876,Ice fishing
v_Ofnuo7FTHfM,0.0,0.99,0.0027144828,0.9999932818783049,Doing a powerbomb
v_TX8FGTL1flw,0.0,0.99,0.0032392242,0.9999999999496014,Ice fishing
v_PaAJ-6HT6bw,0.0,0.99,0.004021161,0.5998689437346908,Hammer throw
v_m9CbLJdYqHw,0.01,0.98,0.004217279,0.9865258535204237,Kneeling
v_MBTSe-NHK-I,0.0,0.99,0.0048878123,0.9561840778150301,River tubing
v_cKMGacBQX0E,0.0,0.99,0.0047783684,0.9999999999806198,Using the pommel horse
v_fJCkM6secVM,0.0,0.99,0.0041886545,0.9801638207214568,Preparing salad
v_-r_bvqjYjYg,0.0,0.99,0.004905158,0.9999987718642828,Shot put
v_Fok7z0mLNbU,0.0,0.99,0.004493019,0.9999993711885612,Ballet
v__GQaltSDMAk,0.0,0.99,0.0047699846,0.9965627571189997,Making a lemonade
v_SKdouCRLoKE,0.0,0.99,0.004594034,0.9999997300532308,Bullfighting
v_GLL1vOrV5Qo,0.0,0.99,0.0038578978,0.9973626558847432,Hanging wallpaper
v_h4SzYWJUqVQ,0.01,0.98,0.004313756,0.9696946464323704,Installing carpet
v_DvTZ5mmF8NM,0.0,0.99,0.004896797,0.573912321142547,Preparing pasta
v_r5mwKEhEsHA,0.0,0.99,0.002182007,0.9364403749913225,Putting in contact lenses
v_vuntaZJBcfI,0.01,0.98,0.004470455,0.9999998945971068,Running a marathon
v_tFiXLhbKdnk,0.0,0.99,0.004942627,0.9997489984784267,Hand car wash
v_kyafh7Ownao,0.0,0.99,0.0048500723,0.9578146422669982,Hand car wash
v_G77y1JRjZDU,0.0,0.99,0.0030199038,0.9998165759033938,Hand washing clothes
v_XJmBiSBx7Ss,0.0,0.99,0.0005243634,0.9992743489167843,Trimming branches or hedges
v_YozbZM_nA0c,0.0,0.99,0.0048458613,0.9999950819186207,Hopscotch
v_EXUKhI7WTqo,0.0,0.99,0.0023818312,0.9999999591522912,Cumbia
v_RPkH81M6-NE,0.0,0.99,0.0046995017,0.99999998954605,Sailing
v_WuO75Sb0Kgg,0.0,0.99,0.0048494376,0.9579140343283894,Putting in contact lenses
v_RnRUwLtR33g,0.01,0.98,0.0044064997,0.9999999916166338,Rope skipping
v_Xc70KHd4zhI,0.0,0.99,0.0048098094,0.8481945845547526,Making an omelette
v_onFddYAkyyc,0.01,0.98,0.004472263,0.999999995134372,Mooping floor
v_aPEqCGdCsp0,0.0,0.99,0.0043772487,0.9865916767865991,Getting a tattoo
v_86hyAYM5d3E,0.01,0.98,0.0042678975,0.4603892080120341,Cutting the grass
v_9abGikdleAU,0.0,0.99,0.0040400866,0.9999968704527482,Cumbia
v_xKLnBh0zmL4,0.0,0.99,0.0047371346,0.9999998951909436,Using parallel bars
v_vL8Hy6lcnF8,0.0,0.99,0.0044720047,0.9849504055678342,Zumba
v_2mXGnG6ZBDA,0.01,0.98,0.0041799066,0.9999999389070056,Hitting a pinata
v_291szrilAVE,0.0,0.99,0.003704082,0.9999999912743525,Powerbocking
v_I6IfZiNmlWA,0.0,0.99,0.0049600974,0.9967581076640414,Hurling
v_l4LFSd-7hxU,0.0,0.99,0.0043022363,1.0,Table soccer
v_sVma83g_wmg,0.0,0.99,0.0033513862,0.9999990467177969,Braiding hair
v_uM3RiCL0g2U,0.0,0.99,0.0049278033,0.9999570802649689,Disc dog
v_b7B0NRizzYo,0.01,0.98,0.004390438,0.9999991164631138,Raking leaves
v_UMhZGJqeSuU,0.0,0.99,0.004646309,0.9999999998593798,Hurling
v__n9eNF1WaFU,0.0,0.99,0.0038511222,0.9988334845378583,Grooming dog
v_5c8HvpeRWrc,0.0,0.99,0.0047976263,0.9999999999497073,Ballet
v_szl1InYab_k,0.0,0.99,0.004633162,0.43830496469415137,Painting furniture
v_ZjvmWr5LoFw,0.0,0.99,0.0048490814,1.0,Riding bumper cars
v_0bzSBV3jHIY,0.0,0.99,0.0012992767,1.0,Playing pool
v_fs-goyuhTi8,0.0,0.99,0.00053619343,0.9999999969462786,Hitting a pinata
v_jeaaS1NK_d4,0.0,0.99,0.004539968,0.9999999999999976,Arm wrestling
v_pPrW3iW0DA8,0.0,0.99,0.0042915586,0.894819148730571,Shot put
v_70rKlFJdkKw,0.01,0.98,0.0043861396,0.9999999989283531,Swinging at the playground
v_CHBpVOfPmRA,0.0,0.99,0.004889356,0.9051614631024342,Beach soccer
v_Q2wd5aLtZ1E,0.01,0.98,0.0042385226,0.5035570051278138,Fixing the roof
v_Wt7Ca_mHbL0,0.0,0.99,0.004498349,0.8903111437285177,Plataform diving
v_yw1IZdbEzck,0.0,0.99,0.004004544,0.9998351118267488,Getting a piercing
v_4SecbKo1iGE,0.0,0.99,0.0041570384,0.45174188718913927,Polishing forniture
v_1uiEkwykOxo,0.0,0.99,0.00052262575,0.9837303792044523,Playing polo
v_59R_1aBnFn4,0.0,0.99,0.0049479646,0.869244910737094,Doing a powerbomb
v_Czd1PFeumIo,0.0,0.99,0.003925675,0.9999999999993203,Tango
v_iIVOAvu3qtM,0.0,0.99,0.00017275776,0.9008054108013831,Polishing forniture
v_uevUOX7Wpz4,0.0,0.99,0.0038705515,0.9742649052888359,Canoeing
v_5oPGbuL8G5Y,0.0,0.99,0.0040170467,0.8704441930886875,Waterskiing
v_UrQ7Jq1s95o,0.01,0.98,0.004353807,0.7998756989565066,Clean and jerk
v_KzZlSbM16aY,0.0,0.99,0.0044795363,0.9999999999931106,Playing flauta
v_5QS_VBDwKzw,0.0,0.99,0.0036584344,0.437511700325031,Getting a haircut
v_GtCXZRGSaqk,0.0,0.99,0.004763278,0.992940040227989,Waterskiing
v_XuG2V9gDD9M,0.0,0.99,0.00415186,0.9999893499564426,Windsurfing
v_9xKOEE8Ni-Q,0.0,0.99,0.0048285504,0.9999999998770831,Camel ride
v_WrFNI5GQFPM,0.01,0.99,0.004586249,0.9999982134658951,Braiding hair
v_cyXWvxVt8qE,0.0,0.99,0.0045652906,0.9999890612132021,Playing badminton
v__i6kvwg1Oyo,0.0,0.99,0.004840146,0.9999999864781693,Throwing darts
v_bQGegLwVc8I,0.01,0.98,0.00438394,0.5611443748114918,Springboard diving
v_eI_LceS_qnQ,0.0,0.99,0.00434311,0.9999911665113052,Zumba
v_JuD1OdoXe9Q,0.0,0.99,0.0048302934,0.6478129065326921,Triple jump
v__E_9te0nq3A,0.0,0.99,0.004876793,0.999999987006542,Starting a campfire
v_5SNtTQZnN4g,0.0,0.99,0.0009981942,0.6424436233429939,Smoking a cigarette
v_czmYE1FzBXM,0.0,0.99,0.0049771112,0.9998704863560731,Playing lacrosse
v_fQB76oAKOQc,0.0,0.99,0.004598091,0.9878127687875825,Getting a tattoo
v_ZsicrMkZEN8,0.0,0.99,0.0047018304,0.9994517090682098,Baton twirling
v_CSDApI2nHPU,0.0,0.99,0.0017815552,0.9922790528755807,Washing dishes
v_-uR5-jYe0Ag,0.0,0.99,0.0033388878,0.38781258094605453,Putting on makeup
v_QQe2n2yjJuc,0.0,0.99,0.0018504745,0.9999999982959159,Futsal
v_ksNvNH4fpdo,0.0,0.99,0.004887503,0.9999903859028814,Using the rowing machine
v_LURZ8QDfowU,0.0,0.99,0.004435458,0.9975674296108118,Hand car wash
v_RPkH81M6-NE,0.0,0.99,0.004860828,0.99999998954605,Sailing
v_jr7JA5eKkwY,0.01,0.98,0.004269536,0.796907360732688,Blow-drying hair
v_rIr091-LMGY,0.01,0.98,0.004211802,0.9818969302303594,Putting on makeup
v_foZ88hBB77I,0.0,0.99,0.0023783026,0.9999695156380806,Playing rubik cube
v_MtFX7uTHwFQ,0.0,0.99,0.0048463135,1.0,Playing ten pins
v__MWyhJS4KbM,0.01,0.98,0.0043447744,0.5249426445813685,Cleaning windows
v_ll91M5topgU,0.0,0.99,0.004017947,0.9999999976301474,Blowing leaves
v_I6B4g85H2iI,0.0,0.99,0.0029857242,0.9995810349096893,BMX
v_Ji3qvOdmOZA,0.0,0.99,0.0020626201,0.9966329853928301,Getting a tattoo
v_ICMcCoyuBAw,0.0,0.99,0.0036384133,0.9999245905752469,Hanging wallpaper
v_qGID8CHyClA,0.0,0.99,0.0046005677,0.9999999999994716,Tug of war
v_RhEunVjB_Ns,0.01,0.98,0.0043298434,0.9999999999999939,Cheerleading
v_5hXH-TorJ6M,0.0,0.99,0.0042800275,0.9999999673103809,Mixing drinks
v_8wB0BOjuyes,0.0,0.99,0.004711056,0.9999866102530562,Playing polo
v_g17h49EYsJY,0.0,0.99,0.0001765681,0.9414286720323249,Canoeing
v_B7Ddfw2PXOI,0.0,0.99,0.0036311145,0.9999999999976688,Playing bagpipes
v_TyHLBe6__rc,0.0,0.99,0.0032193772,1.0,Windsurfing
v_Fr7rhb2Vw_k,0.0,0.99,0.0047115954,0.9997174708046869,Hanging wallpaper
v_ayLeSjJz53I,0.0,0.99,0.004646088,0.9999999999967082,Ballet
v_kHBTnFweJfw,0.0,0.99,0.0014850271,0.4930480852048579,Running a marathon
v_HWuRcUpcsHY,0.0,0.99,0.0017797158,0.9999948275016659,Kayaking
v_saB1t3Znhk0,0.0,0.99,0.0044472273,0.9910974902359878,Doing karate
v_nS9PgniAQAE,0.0,0.99,0.0005334232,0.9999510256527655,Grooming dog
v_F3jJVS3NHf8,0.0,0.99,0.0042502475,0.9983464780325285,Making a cake
v_CFBmZ1g16H8,0.01,0.98,0.0043387464,0.9999999738518701,Scuba diving
v_OBua42LRiF8,0.0,0.99,0.004934569,0.999999985652746,Hurling
v_U37UAWdI-vY,0.0,0.99,0.004459926,0.9981569882420526,Playing harmonica
v_R7DhZaY3A08,0.0,0.99,0.0046046576,0.9999652019488735,Playing squash
v_fKy5rh-SoTM,0.0,0.99,0.00017734838,0.9999999999999715,Playing pool
v_p3vw2UJvLZE,0.0,0.99,0.0044363914,0.9999999999999997,Playing blackjack
v_NGk3v4sKqdg,0.01,0.98,0.0043826425,0.9782350864281076,Fixing bicycle
v_KjUxjcpIG_Y,0.0,0.99,0.0020548853,0.8729572751178692,Gargling mouthwash
v_x44fn0snUvw,0.0,0.99,0.0041286387,0.9988317622917292,Washing hands
v_jDfTrTtPs5s,0.0,0.99,0.0047156857,0.8608094077637418,Playing racquetball
v_1VSqWp5DZiU,0.0,0.99,0.0040772012,0.9998532380210997,Zumba
v_3TxZTZEEg44,0.0,0.99,0.0048845857,0.9999999958051616,Tennis serve with ball bouncing
v_TxYZLJQOHvY,0.0,0.99,0.0048565106,0.999998901833319,Fun sliding down
v_s04x6lhUmtY,0.0,0.99,0.004738926,0.9999999999965986,Slacklining
v_lKi-hl_KGJ4,0.0,0.99,0.004735316,0.8573549315827149,Zumba
v_U7vWTmVzWSc,0.0,0.99,0.0027420889,0.9999999999999486,Surfing
v_98YZQ0gNjpQ,0.0,0.99,0.0042724754,0.9999992816324771,Doing motocross
v_4SecbKo1iGE,0.0,0.99,0.0001745007,0.45174188718913927,Polishing forniture
v_pe0MhPhhVIk,0.0,0.99,0.004930223,0.9999999997728269,Playing badminton
v_0fsMeZoZzJI,0.0,0.99,0.0033946962,0.48043583526008926,Bathing dog
v_LElk0AlBpbI,0.0,0.99,0.0036585585,0.9999855860126742,Longboarding
v_sWQ65uwxXbA,0.0,0.99,0.0026857369,0.6890772266681684,Clean and jerk
v_i4yQ54eWfy4,0.0,0.99,0.0035402623,0.9833803616433267,Preparing salad
v_9pJBfTZOcxI,0.0,0.99,0.003981718,0.5746557031874903,Waterskiing
v_bOBQLGfEeyg,0.0,0.99,0.0048632785,0.999858499985508,Dodgeball
v_A_ndiCY-rDc,0.0,0.99,0.0044925855,0.9999999991158419,Doing crunches
v_o9ghRI_Iddk,0.0,0.99,0.004847744,0.9999998477812622,Playing violin
v_51wFW1g42VQ,0.0,0.99,0.0046021366,0.8505340842908945,Hurling
v_XoFikALe8Q0,0.0,0.99,0.00017373878,0.9997730843717123,Hand car wash
v_2oc0OBWkYfg,0.0,0.99,0.0049058306,0.643897722868888,Getting a haircut
v_2aw1pVJsnKs,0.0,0.99,0.001322828,0.9994748676312611,Doing motocross
v_5dXi-tAGqbs,0.0,0.99,0.004631004,0.9999959303633389,Zumba
v_CgaWju3yGc4,0.01,0.98,0.0044140113,0.432677450004053,Changing car wheel
v_UkA6pgt29VI,0.0,0.99,0.0045229234,0.9999995679994075,Surfing
v_ZYwfvPJv4Rk,0.0,0.99,0.0025446014,0.9115965716643929,Mowing the lawn
v_m--b-Ltjm_Y,0.0,0.99,0.0029204057,0.9999999925540983,Powerbocking
v_Rd18n3PeZvk,0.0,0.99,0.0045266617,0.9999999955617261,Smoking hookah
v_TdqEtrrPX_Q,0.01,0.98,0.0041527236,0.9999999262097105,Disc dog
v_7rpq2RXAoKE,0.0,0.99,0.0047636316,0.9953581763620822,Using the monkey bar
v_86iCOCtA4Ww,0.0,0.99,0.0046860194,0.9999999946635365,Rope skipping
v_QlTddnlIJpA,0.0,0.99,0.0038944175,0.9575231748300028,Horseback riding
v_993xtlhuVII,0.0,0.99,0.004823856,0.9999999999999967,Playing violin
v_UNbC2c1C824,0.01,0.98,0.0043911897,0.9963675381386407,Baton twirling
v_Mgym0F-T7Js,0.0,0.99,0.0046221185,0.6266158620278149,Polishing forniture
v_eU27exUJZSM,0.0,0.99,0.0045064865,0.994771038472833,Getting a tattoo
v_oSoi5owiybU,0.0,0.99,0.004778945,0.9999972248573589,Running a marathon
v_saB1t3Znhk0,0.0,0.99,0.004872172,0.9910974902359878,Doing karate
v_jpclX7wgcZU,0.0,0.99,0.0044130995,0.999999901306185,River tubing
v_MVUqd8iVUEk,0.0,0.99,0.0047412496,0.9999999999981101,Using the pommel horse
v_AqTZd5HZKNI,0.01,0.98,0.00434306,0.9999989376654921,Vacuuming floor
v_I8nK8c7k9ko,0.0,0.99,0.00102442,0.9732550243306103,River tubing
v_5vDPgcyRtOU,0.0,0.99,0.0048638447,0.9429466941649373,Polishing forniture
v_vJiOYQE9tts,0.0,0.99,0.004342759,0.998265237975376,Grooming horse
v_ZMTi498qnPc,0.01,0.98,0.004403759,0.6001383686669507,Putting on makeup
v_Likt_9dbMqE,0.0,0.99,0.0049714693,0.9999999984027625,Futsal
v_kqzIDPXbATw,0.0,0.99,0.0018185406,0.8383416159151146,Cutting the grass
v_CRH5U5XKb2Q,0.0,0.99,0.004879988,0.9989799341615052,Playing guitarra
v_xIld1Pt1QGs,0.0,0.99,0.0048736255,1.0,Camel ride
v_MwQTeFD0OKQ,0.0,0.99,0.0048525273,0.9691883111294093,Snatch
v_vc820BteGzY,0.0,0.99,0.0048990124,0.8167091629071728,Baking cookies
v_-g-qMUjVA-s,0.0,0.99,0.0020000886,0.23926718548553005,Fixing the roof
v_JOBSEatasv4,0.0,0.99,0.0014982611,0.9999999415080116,Doing crunches
v_oA_uJ9gLvUQ,0.0,0.99,0.004340106,0.99829639951001,Sharpening knives
v_uBPWqgUiQWA,0.0,0.99,0.0036045497,0.6213722295656207,Throwing darts
v_scwBQj4GE7Y,0.01,0.98,0.0044797673,0.9702590721942014,Swimming
v_wTBJ4PRnU4k,0.0,0.99,0.00017554764,0.9999968529891837,Changing car wheel
v_tTEAlDsmZrA,0.0,0.99,0.0037252258,0.9999977880827479,Trimming branches or hedges
v_WJfMz7joX4s,0.0,0.99,0.004662698,0.9999999856173295,Playing ice hockey
v_dZZE8HI0OBE,0.0,0.99,0.004644096,0.9995794803164033,Putting on makeup
v_2FIQwmB362w,0.0,0.99,0.0050029536,0.9923284794338031,Skateboarding
v_9nndNUHadcg,0.0,0.99,0.0020608725,0.9999999181076201,Mixing drinks
v_qEU4vKowVo4,0.0,0.99,0.0044246865,0.9203164173440945,Changing car wheel
v_xf_exEkpJe8,0.0,0.99,0.0036586956,0.9999999967447816,Cumbia
v_rMy6sItJID0,0.0,0.99,0.0049289316,0.9999999999479072,Using the balance beam
v_3f6G-qzwzfg,0.0,0.99,0.0026191915,1.0,Cricket
v_OvGxDaayPcw,0.0,0.99,0.00017754697,0.9999861114336901,Hopscotch
v_K3Z3z8t-RIQ,0.0,0.99,0.0038906469,0.9999999998777247,Rope skipping
v_S5bjFaZUnOM,0.0,0.99,0.004114521,0.9999999998906274,Doing fencing
v_GkwkHQJifDU,0.0,0.99,0.004424815,0.9999999998550813,Doing step aerobics
v_pe0MhPhhVIk,0.0,0.99,0.0049252617,0.9999999997728269,Playing badminton
v_1qKXZ9fThTg,0.0,0.99,0.0047444026,0.9408943218152649,Doing nails
